organization_id, org_name, site_id, site_name, latitude, longitude, elevation, measured_on, aerosols:userid,aerosols:measured at,aerosols:solar measured at,aerosols:solar noon at,aerosols:observed sky color,aerosols:observed sky clarity,aerosols:associated remote sensor,aerosols:remote sensor overflight time,aerosols:remote sensor maximum elevation angle (deg),aerosols:aerosol photometer type,aerosols:aerosol photometer serial number,aerosols:aerosol optical thickness at 505nm,aerosols:transmission percent at 505nm,aerosols:wavelength data,aerosols:comments,
204258,Texas State University,30047,San Antonio:ATM-11,29.3097,-98.3779,244.7,16-10-2017,3085815,2017-10-16T14:00:00,2017-10-16T07:43:00,2017-10-16T18:19:00,,,,,,voltage derived,RG8-1005,0.0974,90.71930563,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0974, transmission_percent: 90.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0967, transmission_percent: 90.8)]",,
204258,Texas State University,30047,San Antonio:ATM-11,29.3097,-98.3779,244.7,17-10-2017,3085815,2017-10-17T15:00:00,2017-10-17T08:43:00,2017-10-17T18:18:00,,,,,,voltage derived,RG8-1005,0.0374,96.3290742,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0374, transmission_percent: 96.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0490, transmission_percent: 95.2)]",,
204258,Texas State University,30047,San Antonio:ATM-11,29.3097,-98.3779,244.7,24-10-2017,3085815,2017-10-24T15:00:00,2017-10-24T08:44:00,2017-10-24T18:17:00,,,,,,voltage derived,RG8-1005,0.1252,88.23204209,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1252, transmission_percent: 88.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1097, transmission_percent: 89.6)]",,
204258,Texas State University,30047,San Antonio:ATM-11,29.3097,-98.3779,244.7,25-10-2017,3085815,2017-10-25T14:00:00,2017-10-25T07:44:00,2017-10-25T18:17:00,,,,,,voltage derived,RG8-1005,-0.0382,101,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: -0.0382, transmission_percent: 101.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0056, transmission_percent: 99.4)]",,
204258,Texas State University,30047,San Antonio:ATM-11,29.3097,-98.3779,244.7,28-11-2017,3085815,2017-11-28T15:00:00,2017-11-28T08:39:00,2017-11-28T18:21:00,,,,,,voltage derived,RG8-1005,0.0535,94.7905941,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0535, transmission_percent: 94.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0552, transmission_percent: 94.6)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,15-05-2006,-1,2006-05-15T19:03:00,2006-05-15T12:35:00,2006-05-15T18:28:00,light blue,clear,,,,voltage derived,R7A-464,0.1959,82.209444,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1959, transmission_percent: 82.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1453, transmission_percent: 86.5)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,16-05-2006,-1,2006-05-16T18:15:00,2006-05-16T11:47:00,2006-05-16T18:28:00,,,,,,voltage derived,R7A-464,0.1269,88.08217504,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1269, transmission_percent: 88.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1064, transmission_percent: 89.9)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,22-05-2006,-1,2006-05-22T16:20:00,2006-05-22T09:51:00,2006-05-22T18:28:00,,,,,,voltage derived,R7A-464,0.1471,86.32076523,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1471, transmission_percent: 86.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1188, transmission_percent: 88.8)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,13-07-2006,-1,2006-07-13T20:10:00,2006-07-13T13:31:00,2006-07-13T18:38:00,,,,,,voltage derived,R7A-464,0.1562,85.53880956,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1562, transmission_percent: 85.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1265, transmission_percent: 88.1)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,17-07-2006,-1,2006-07-17T20:20:00,2006-07-17T13:40:00,2006-07-17T18:38:00,,,,,,voltage derived,R7A-464,0.0835,91.98910867,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0835, transmission_percent: 92.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0674, transmission_percent: 93.5)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,18-07-2006,-1,2006-07-18T20:42:00,2006-07-18T14:02:00,2006-07-18T18:38:00,,,,,,voltage derived,R7A-464,0.3498,70.48290414,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.3498, transmission_percent: 70.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2571, transmission_percent: 77.3)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,19-07-2006,-1,2006-07-19T20:31:00,2006-07-19T13:51:00,2006-07-19T18:38:00,,,,,,voltage derived,R7A-464,0.1601,85.20585788,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1601, transmission_percent: 85.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1303, transmission_percent: 87.8)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,21-07-2006,-1,2006-07-21T17:39:00,2006-07-21T10:59:00,2006-07-21T18:38:00,,,,,,voltage derived,R7A-464,0.1726,84.14741372,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1726, transmission_percent: 84.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1388, transmission_percent: 87.0)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,08-08-2006,-1,2006-08-08T20:15:00,2006-08-08T13:36:00,2006-08-08T18:37:00,,,,,,voltage derived,R7A-464,0.1237,88.36448946,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1237, transmission_percent: 88.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1213, transmission_percent: 88.6)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,09-08-2006,-1,2006-08-09T16:56:00,2006-08-09T10:17:00,2006-08-09T18:37:00,,,,,,voltage derived,R7A-464,0.1489,86.16552761,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1489, transmission_percent: 86.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1330, transmission_percent: 87.5)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,10-08-2006,-1,2006-08-10T16:35:00,2006-08-10T09:56:00,2006-08-10T18:37:00,,,,,,voltage derived,R7A-464,0.1047,90.05946605,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1047, transmission_percent: 90.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0969, transmission_percent: 90.8)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,16-08-2006,-1,2006-08-16T16:40:00,2006-08-16T10:02:00,2006-08-16T18:36:00,,,,,,voltage derived,R7A-464,0.1057,89.96945159,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1057, transmission_percent: 90.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0965, transmission_percent: 90.8)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,21-08-2006,-1,2006-08-21T18:27:00,2006-08-21T11:51:00,2006-08-21T18:35:00,,,,,,voltage derived,R7A-464,0.1277,88.01173748,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1277, transmission_percent: 88.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1086, transmission_percent: 89.7)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,23-08-2006,-1,2006-08-23T15:44:00,2006-08-23T09:08:00,2006-08-23T18:34:00,,,,,,voltage derived,R7A-464,0.2648,76.73594065,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2648, transmission_percent: 76.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2089, transmission_percent: 81.2)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,24-08-2006,-1,2006-08-24T17:45:00,2006-08-24T11:09:00,2006-08-24T18:34:00,,,,,,voltage derived,R7A-464,0.1405,86.89236649,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1405, transmission_percent: 86.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1153, transmission_percent: 89.1)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,27-08-2006,-1,2006-08-27T19:07:00,2006-08-27T12:32:00,2006-08-27T18:33:00,blue,clear,,,,voltage derived,R7A-464,0.1484,86.20862115,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1484, transmission_percent: 86.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1552, transmission_percent: 85.6)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,28-08-2006,-1,2006-08-28T18:16:00,2006-08-28T11:42:00,2006-08-28T18:33:00,pale blue,very hazy,,,,voltage derived,R7A-464,0.3926,67.52988131,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.3926, transmission_percent: 67.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.3817, transmission_percent: 68.3)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,29-08-2006,-1,2006-08-29T16:35:00,2006-08-29T10:01:00,2006-08-29T18:33:00,,,,,,voltage derived,R7A-464,0.3488,70.5534223,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.3488, transmission_percent: 70.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.3437, transmission_percent: 70.9)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,31-08-2006,-1,2006-08-31T15:37:00,2006-08-31T09:04:00,2006-08-31T18:32:00,blue,clear,,,,voltage derived,R7A-464,0.1713,84.25687649,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1713, transmission_percent: 84.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1428, transmission_percent: 86.7)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,01-09-2006,-1,2006-09-01T15:39:00,2006-09-01T09:06:00,2006-09-01T18:32:00,,,,,,voltage derived,R7A-464,0.2184,80.38038558,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2184, transmission_percent: 80.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1553, transmission_percent: 85.6)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,06-09-2006,-1,2006-09-06T16:45:00,2006-09-06T10:14:00,2006-09-06T18:30:00,,,,,,voltage derived,R7A-464,0.1309,87.73055006,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1309, transmission_percent: 87.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1032, transmission_percent: 90.2)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,12-09-2006,-1,2006-09-12T16:30:00,2006-09-12T10:02:00,2006-09-12T18:28:00,light blue,somewhat hazy,,,,voltage derived,R7A-464,0.1292,87.87981883,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1292, transmission_percent: 87.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1149, transmission_percent: 89.1)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,13-09-2006,-1,2006-09-13T16:27:00,2006-09-13T09:59:00,2006-09-13T18:28:00,pale blue,somewhat hazy,,,,voltage derived,R7A-464,0.4277,65.20069876,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.4277, transmission_percent: 65.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.3605, transmission_percent: 69.8)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,14-09-2006,-1,2006-09-14T16:00:00,2006-09-14T09:32:00,2006-09-14T18:27:00,blue,clear,,,,voltage derived,R7A-464,0.1621,85.03561647,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1621, transmission_percent: 85.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1267, transmission_percent: 88.1)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,19-09-2006,-1,2006-09-19T16:25:00,2006-09-19T10:00:00,2006-09-19T18:26:00,blue,clear,,,,voltage derived,R7A-464,0.0719,93.06239536,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0719, transmission_percent: 93.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0701, transmission_percent: 93.2)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,20-09-2006,-1,2006-09-20T16:10:00,2006-09-20T09:45:00,2006-09-20T18:25:00,blue,clear,,,,voltage derived,R7A-464,0.0778,92.51494379,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0778, transmission_percent: 92.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0729, transmission_percent: 93.0)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,03-10-2008,-1,2008-10-03T21:30:00,2008-10-03T15:11:00,2008-10-03T18:21:00,blue,unusually clear,,,,voltage derived,RG8-382,0.1477,86.26898831,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1477, transmission_percent: 86.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0882, transmission_percent: 91.6)]",,
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,21-09-2011,-1,2011-09-21T15:28:45,2011-09-21T09:04:00,2011-09-21T18:25:00,light blue,somewhat hazy,,,,voltage derived,R7A-466,0.1648,84.80632998,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1648, transmission_percent: 84.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1002, transmission_percent: 90.5)]","Area experiencing exceptional drought conditions; recent wildfire activity in area, Bastrop wildfire, as of today, 95% contained.    From NOAA, New Braunfels Municipal Airport: Relative humidity, 72%; Air temp, 27 C",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,22-09-2011,-1,2011-09-22T15:10:56,2011-09-22T08:47:00,2011-09-22T18:25:00,light blue,somewhat hazy,,,,voltage derived,R7A-466,0.2091,81.13141002,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2091, transmission_percent: 81.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1295, transmission_percent: 87.9)]","Hazy around area of Sun; also hazy (light brown) near horizon. Wildfires recently in area; Bastrop fire 95% contained as of today (from TX Forest Service website). Area experiencing extreme drought conditions.    From NOAA, New Braunfels Municipal Airport: Relative humidity, 69%; Air temp, 27 C",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,27-09-2011,-1,2011-09-27T16:06:15,2011-09-27T09:44:00,2011-09-27T18:23:00,light blue,somewhat hazy,,,,voltage derived,R7A-466,0.2233,79.98748508,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2233, transmission_percent: 80.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1965, transmission_percent: 82.2)]","Area experiencing extreme drought conditions; wildfires recently in area; Bastrop fire 98% contained as of 9/27/2011.  From NOAA, New Braunfels Municipal Airport: Relative humidity, 57%; Air temp, 29 C",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,29-09-2011,-1,2011-09-29T18:27:55,2011-09-29T12:07:00,2011-09-29T18:22:00,light blue,clear,,,,voltage derived,R7A-466,0.706,49.36147127,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.7060, transmission_percent: 49.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.4052, transmission_percent: 66.8)]","Extreme drought conditions in area; recent wildfires; Bastrop fire 98% contained.    From NOAA, New Braunfels Municipal Airport: Relative humidity, 49%; Air temp, 33 C",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,30-09-2011,-1,2011-09-30T17:02:10,2011-09-30T10:41:00,2011-09-30T18:22:00,blue,clear,,,,voltage derived,R7A-466,0.205,81.46473164,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2050, transmission_percent: 81.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1250, transmission_percent: 88.3)]","From NOAA, New Braunfels Municipal Airport: Relative humidity, 31%; Air temp, 28 C",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,06-10-2011,-1,2011-10-06T17:15:04,2011-10-06T10:56:00,2011-10-06T18:20:00,blue,clear,,,,voltage derived,R7A-466,0.3642,69.47522304,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.3642, transmission_percent: 71.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2090, transmission_percent: 81.6)]","Very cloudy today; made taking data difficult.  From NOAA, New Braunfels Municipal Airport: Relative humidity, 60%; Air temp, 28 C.",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,07-10-2011,-1,2011-10-07T16:37:45,2011-10-07T10:19:00,2011-10-07T18:20:00,blue,clear,,,,voltage derived,R7A-466,0.1323,87.60781322,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1323, transmission_percent: 87.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0696, transmission_percent: 93.3)]","Cloudy today, mostly cumulus clouds.  From NOAA, New Braunfels Municipal Airport: Relative humidity, 65%; Air temp, 29 C.",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,10-10-2011,-1,2011-10-10T17:53:06,2011-10-10T11:36:00,2011-10-10T18:19:00,blue,clear,,,,voltage derived,R7A-466,0.4401,64.39720207,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.4401, transmission_percent: 67.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1682, transmission_percent: 84.7)]","From NOAA, New Braunfels Municipal Airport: Relative humidity, 62%; Air temp, 26 C",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,13-10-2011,-1,2011-10-13T15:36:21,2011-10-13T09:20:00,2011-10-13T18:18:00,blue,clear,,,,voltage derived,R7A-466,0.0677,93.45407938,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0677, transmission_percent: 93.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0357, transmission_percent: 96.5)]","From NOAA, New Braunfels Municipal Airport: Relative humidity, 45%; Air temp, 25 C",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,15-10-2011,-1,2011-10-15T15:11:30,2011-10-15T08:55:00,2011-10-15T18:18:00,blue,clear,,,,voltage derived,R7A-466,0.1069,89.86155301,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1069, transmission_percent: 89.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0823, transmission_percent: 92.1)]","From NOAA, New Braunfels Municipal Airport; Relative humidity, 66%; Air temp, 22 C",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,21-10-2011,-1,2011-10-21T16:42:20,2011-10-21T10:27:00,2011-10-21T18:16:00,blue,somewhat hazy,,,,voltage derived,R7A-466,0.1217,88.54139528,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1217, transmission_percent: 88.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1085, transmission_percent: 89.7)]","From NOAA, New Braunfels Municipal Airport: relative humidity, 60%; air temp, 24 C",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,25-10-2011,-1,2011-10-25T17:04:06,2011-10-25T10:50:00,2011-10-25T18:16:00,blue,clear,,,,voltage derived,R7A-466,0.0863,91.73189942,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0863, transmission_percent: 91.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0528, transmission_percent: 94.9)]","From NOAA, New Braunfels Municipal Airport:  Air temp, 27 C; Relative humidity, 52%",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,26-10-2011,-1,2011-10-26T15:33:38,2011-10-26T09:19:00,2011-10-26T18:16:00,light blue,clear,,,,voltage derived,R7A-466,0.137,87.19702261,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1370, transmission_percent: 87.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1432, transmission_percent: 86.9)]","From NOAA, NB Municipal Airport:  Air temp, 22 C; humidity, 84%",
204258,Texas State University,30046,New Braunfels:ATM-10,29.40964,-98.06753,213.1,04-11-2011,-1,2011-11-04T16:56:22,2011-11-04T10:42:00,2011-11-04T18:15:00,blue,clear,,,,voltage derived,R7A-466,0.0747,92.80218511,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0747, transmission_percent: 92.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0791, transmission_percent: 92.4)]","From NOAA, NB Municipal Airport:  Air temp, 12 C; Humidity, 26%",
