,gbifID,scientificName,decimalLatitude,decimalLongitude,day,month,year,rain,temp,soil_temp,optical_thickness,transmission_percent
585,2826473945,"Canis latrans Say, 1823",37.145322,-121.596566,20,6,2020,0.0,24.4,16.9,0.077960419,92.50010382
587,2826469385,"Canis latrans Say, 1823",41.146807,-105.22761399999999,27,7,2020,19.0,25.1,19.0,0.09813067,90.65304401
589,2826461005,"Canis latrans Say, 1823",39.283063,-80.550044,25,7,2020,36.5,25.4,27.0,0.122710005,88.45201318
590,2826459909,"Canis latrans Say, 1823",42.686717,-73.97079599999999,11,5,2020,27.6,15.1,17.8,0.075538702,92.72438432
592,2826457731,"Canis latrans Say, 1823",32.696142,-116.96573799999999,29,7,2020,0.0,19.1,19.0,0.077270456,92.56394745
593,2826446900,"Canis latrans Say, 1823",42.797362,-73.966346,23,1,2020,42.3,-0.6,6.1,0.102035537,90.29974614
594,2826442574,"Canis latrans Say, 1823",36.316125,-85.292433,29,7,2020,134.0,25.1,27.0,0.122710005,88.45201318
595,2826438942,"Canis latrans Say, 1823",42.628113,-73.95238,27,1,2020,42.3,-0.6,6.1,0.102035537,90.29974614
596,2826438599,"Canis latrans Say, 1823",41.958282000000004,-87.658503,23,5,2017,105.0,14.7,16.0,0.06560363799999999,93.65019846
597,2826428210,"Canis latrans Say, 1823",42.93934,-87.970676,26,10,2019,118.4,11.0,16.1,0.09646599800000001,90.80407722
598,2826426069,"Canis latrans Say, 1823",34.191224,-118.12431200000002,25,7,2020,0.0,24.4,19.0,0.077270456,92.56394745
599,2826425191,"Canis latrans Say, 1823",37.790928,-122.48081599999999,26,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
600,2826418094,"Canis latrans Say, 1823",42.650890999999994,-70.798865,7,7,2020,28.8,24.1,27.0,0.122710005,88.45201318
601,2826415236,"Canis latrans Say, 1823",37.861276000000004,-122.52266399999999,25,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
602,2826406840,"Canis latrans Say, 1823",34.070939,-118.55837199999999,24,7,2020,0.0,24.8,19.0,0.077270456,92.56394745
603,2826403258,"Canis latrans Say, 1823",40.025565,-83.188884,26,7,2020,14.0,24.3,27.0,0.122710005,88.45201318
604,2826402010,"Canis latrans Say, 1823",30.599005,-97.625438,20,7,2020,260.3,30.0,30.7,0.09813067,90.65304401
605,2826400956,"Canis latrans Say, 1823",30.574226,-97.796247,20,7,2020,260.3,30.0,30.7,0.09813067,90.65304401
606,2826397953,"Canis latrans Say, 1823",37.169397,-76.449146,24,7,2020,87.3,27.8,27.0,0.122710005,88.45201318
607,2826394236,"Canis latrans Say, 1823",37.790928,-122.48081599999999,26,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
608,2826389991,"Canis latrans Say, 1823",30.593457,-97.656464,21,7,2020,260.3,30.0,30.7,0.09813067,90.65304401
609,2826380786,"Canis latrans Say, 1823",37.769928,-122.50206999999999,24,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
610,2826367965,"Canis latrans Say, 1823",33.954783,-117.999022,25,7,2020,0.0,24.4,19.0,0.077270456,92.56394745
611,2826363174,"Canis latrans Say, 1823",30.565171000000003,-103.884778,26,7,2020,19.0,31.1,30.7,0.09813067,90.65304401
612,2826360267,"Canis latrans Say, 1823",33.745429,-117.773944,18,12,2016,22.1,13.5,-1.2,0.1588,85.31669753
613,2826359163,"Canis latrans Say, 1823",41.407454,-76.277599,26,7,2020,106.0,25.0,27.0,0.122710005,88.45201318
614,2826358872,"Canis latrans Say, 1823",34.071015,-118.55932,24,7,2020,0.0,24.8,19.0,0.077270456,92.56394745
615,2826350961,"Canis latrans Say, 1823",43.903994,-70.623949,25,7,2020,3.8,23.7,27.0,0.122710005,88.45201318
616,2826346882,"Canis latrans Say, 1823",37.837575,-122.503996,26,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
617,2826340951,"Canis latrans Say, 1823",42.74362,-73.881649,25,6,2020,24.0,17.7,24.1,0.466126891,62.74276641
618,2826339946,"Canis latrans Say, 1823",40.084358,-105.265079,31,7,2020,19.0,25.1,19.0,0.09813067,90.65304401
619,2826338748,"Canis latrans Say, 1823",37.93373,-122.16686999999999,28,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
620,2826337471,"Canis latrans Say, 1823",33.627787,-117.878625,28,7,2020,0.0,19.1,19.0,0.077270456,92.56394745
621,2826335771,"Canis latrans Say, 1823",33.895939,-117.580052,25,7,2020,0.0,24.4,19.0,0.077270456,92.56394745
622,2826323554,"Canis latrans Say, 1823",39.668791,-104.736808,28,7,2020,19.0,25.1,19.0,0.09813067,90.65304401
623,2826322413,"Canis latrans Say, 1823",33.867428000000004,-83.691602,12,6,2020,125.2,22.4,24.1,0.466126891,62.74276641
626,2826306481,"Canis latrans Say, 1823",35.312165,-120.818767,28,7,2020,0.0,25.4,19.0,0.077270456,92.56394745
627,2826306208,"Canis latrans Say, 1823",37.714917,-94.930725,25,7,2020,260.3,26.4,27.0,0.122710005,88.45201318
628,2826301785,"Canis latrans Say, 1823",31.822895000000003,-106.56191000000001,30,7,2020,19.0,31.1,30.7,0.09813067,90.65304401
629,2826301212,"Canis latrans Say, 1823",37.660462,-122.49205800000001,26,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
630,2826299925,"Canis latrans Say, 1823",42.630860999999996,-70.842534,24,7,2020,28.8,24.1,27.0,0.122710005,88.45201318
631,2826298433,"Canis latrans Say, 1823",41.48772,-73.259497,26,7,2020,150.2,25.9,27.0,0.122710005,88.45201318
632,2826294903,"Canis latrans Say, 1823",42.698167,-73.95858,4,7,2020,3.8,22.5,27.0,0.122710005,88.45201318
633,2826283625,"Canis latrans Say, 1823",37.803397,-122.45253000000001,29,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
634,2826282192,"Canis latrans Say, 1823",30.551503999999998,-97.66073399999999,27,7,2020,260.3,30.0,30.7,0.09813067,90.65304401
635,2826280867,"Canis latrans Say, 1823",40.422321000000004,-121.00788500000002,15,7,2020,2.3,24.1,19.0,0.077270456,92.56394745
636,2826280584,"Canis latrans Say, 1823",43.230755,-120.360803,24,7,2020,2.3,23.8,19.0,0.077270456,92.56394745
637,2826280477,"Canis latrans Say, 1823",37.743137,-122.41384199999999,27,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
638,2826267594,"Canis latrans Say, 1823",44.427968,-110.588454,24,5,2013,119542.0,15.0,18.6,0.0826,92.07193613
639,2826260816,"Canis latrans Say, 1823",32.795179,-116.98643200000001,30,7,2020,0.0,19.1,19.0,0.077270456,92.56394745
640,2826252814,"Canis latrans Say, 1823",34.117124,-118.10473999999999,18,7,2020,0.0,24.4,19.0,0.077270456,92.56394745
641,2826252455,"Canis latrans Say, 1823",33.57987,-86.701347,28,7,2020,260.3,25.1,27.0,0.122710005,88.45201318
642,2826246763,"Canis latrans Say, 1823",39.449923999999996,-120.183477,20,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
643,2826246157,"Canis latrans Say, 1823",42.458351,-71.942983,26,6,2020,19.8,20.5,24.1,0.466126891,62.74276641
644,2826241728,"Canis latrans Say, 1823",36.325428,-85.371033,29,7,2020,134.0,25.1,27.0,0.122710005,88.45201318
645,2826237987,"Canis latrans Say, 1823",37.145328000000006,-121.59656499999998,14,7,2020,0.0,25.4,19.0,0.077270456,92.56394745
646,2826237504,"Canis latrans Say, 1823",34.121953999999995,-118.28858799999999,28,7,2020,0.0,24.8,19.0,0.077270456,92.56394745
647,2826236858,"Canis latrans Say, 1823",40.426358,-121.00753700000001,16,7,2020,2.3,24.1,19.0,0.077270456,92.56394745
648,2826235811,"Canis latrans Say, 1823",42.630225,-73.86898199999999,3,4,2020,57.1,7.9,13.5,0.075432311,92.73424993
649,2826235100,"Canis latrans Say, 1823",34.094367,-111.426456,22,7,2020,0.0,34.9,19.0,0.077270456,92.56394745
650,2826234983,"Canis latrans Say, 1823",36.483768,-121.71663400000001,30,7,2020,0.0,25.4,19.0,0.077270456,92.56394745
651,2826228593,"Canis latrans Say, 1823",26.185498000000003,-98.37944399999999,21,10,2018,167.4,19.1,17.2,0.0803,92.2839453
652,2826227636,"Canis latrans Say, 1823",36.282722,-85.257,28,7,2020,134.0,25.1,27.0,0.122710005,88.45201318
653,2826219690,"Canis latrans Say, 1823",33.557721,-111.61767900000001,29,7,2020,0.0,34.9,19.0,0.077270456,92.56394745
654,2826214949,"Canis latrans Say, 1823",27.874722,-80.614298,25,7,2020,36.5,28.4,27.0,0.122710005,88.45201318
655,2826208772,"Canis latrans Say, 1823",36.984828,-122.05546299999999,23,7,2020,0.0,25.4,19.0,0.077270456,92.56394745
656,2826205929,"Canis latrans Say, 1823",34.060196999999995,-117.161273,24,7,2020,0.0,26.7,19.0,0.077270456,92.56394745
657,2826205206,"Canis latrans Say, 1823",37.791475,-122.48103700000001,25,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
658,2826202988,"Canis latrans Say, 1823",30.410309,-97.745922,19,7,2020,260.3,30.0,30.7,0.09813067,90.65304401
659,2826198077,"Canis latrans Say, 1823",30.494909999999997,-97.79180500000001,22,7,2020,260.3,30.0,30.7,0.09813067,90.65304401
660,2826192246,"Canis latrans Say, 1823",41.874863,-72.849595,26,7,2020,33.4,23.9,27.0,0.122710005,88.45201318
661,2826190241,"Canis latrans Say, 1823",39.979778,-105.20988100000001,26,7,2020,19.0,25.1,19.0,0.09813067,90.65304401
662,2826188023,"Canis latrans Say, 1823",42.452277,-71.086913,25,7,2020,28.8,26.0,27.0,0.122710005,88.45201318
663,2826186037,"Canis latrans Say, 1823",42.452701,-71.087002,25,7,2020,28.8,26.0,27.0,0.122710005,88.45201318
664,2826183048,"Canis latrans Say, 1823",45.808586,-122.75336000000001,15,12,2019,108.9,7.6,0.5,0.035482434,96.51396879
666,2826177011,"Canis latrans Say, 1823",37.36423,-122.158639,25,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
667,2826176725,"Canis latrans Say, 1823",38.186249,-122.63291699999999,23,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
668,2826175272,"Canis latrans Say, 1823",36.289932,-114.50133600000001,7,7,2020,0.0,34.9,19.0,0.077270456,92.56394745
670,2826172762,"Canis latrans Say, 1823",33.628205,-117.87924199999999,23,7,2020,0.0,19.1,19.0,0.077270456,92.56394745
671,2826171897,"Canis latrans Say, 1823",30.565171999999997,-103.88476800000001,23,7,2020,19.0,31.1,30.7,0.09813067,90.65304401
672,2826164616,"Canis latrans Say, 1823",39.5524,-105.09990400000001,6,7,2020,19.0,25.1,19.0,0.09813067,90.65304401
673,2826161752,"Canis latrans Say, 1823",34.136399,-118.174838,23,7,2020,0.0,24.4,19.0,0.077270456,92.56394745
674,2826159945,"Canis latrans Say, 1823",36.504374,-121.13710800000001,19,7,2020,0.0,25.4,19.0,0.077270456,92.56394745
675,2826149745,"Canis latrans Say, 1823",36.984828,-122.05546299999999,23,7,2020,0.0,25.4,19.0,0.077270456,92.56394745
676,2826141815,"Canis latrans Say, 1823",42.718056,-83.49544200000001,23,7,2020,14.0,24.4,27.0,0.122710005,88.45201318
677,2826135875,"Canis latrans Say, 1823",42.597994,-71.55287299999999,18,7,2020,28.8,24.3,27.0,0.122710005,88.45201318
678,2826135043,"Canis latrans Say, 1823",27.832513,-97.086318,24,7,2020,260.3,28.6,30.7,0.09813067,90.65304401
679,2826129856,"Canis latrans Say, 1823",42.596212,-71.55320999999999,24,7,2020,28.8,24.3,27.0,0.122710005,88.45201318
680,2826129744,"Canis latrans Say, 1823",34.593097,-120.52603500000001,18,7,2020,0.0,24.8,19.0,0.077270456,92.56394745
681,2826126872,"Canis latrans Say, 1823",41.950821999999995,-69.99287700000001,25,4,2019,106.6,12.4,14.3,0.054151094000000004,94.72889661
682,2826124746,"Canis latrans Say, 1823",41.819363,-88.07199200000001,23,7,2020,134.0,25.6,27.0,0.122710005,88.45201318
683,2823440737,"Canis latrans Say, 1823",38.17803,-76.51244100000001,16,7,2020,87.3,27.5,27.0,0.122710005,88.45201318
684,2823417363,"Canis latrans Say, 1823",44.615813,-110.583184,9,7,2020,19.0,20.0,19.0,0.077270456,92.56394745
685,2823411734,"Canis latrans Say, 1823",43.683538,-103.225319,22,2,2020,3.8,-8.0,-0.4,0.055432114000000005,94.6076247
686,2823410480,"Canis latrans Say, 1823",38.426326,-122.831852,22,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
687,2823403627,"Canis latrans Say, 1823",37.432798999999996,-122.25975,23,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
688,2823402368,"Canis latrans Say, 1823",32.267672999999995,-110.84058,31,12,2017,0.0,17.7,6.0,0.48374891799999997,61.64679666
689,2823401623,"Canis latrans Say, 1823",28.259351000000002,-96.970833,23,7,2020,260.3,28.6,30.7,0.09813067,90.65304401
690,2823395369,"Canis latrans Say, 1823",32.334699,-110.89508000000001,12,8,2016,170.0,25.2,26.7,0.065,93.70674634
691,2823387677,"Canis latrans Say, 1823",40.737501,-82.073815,23,7,2020,14.0,24.3,27.0,0.122710005,88.45201318
692,2823387615,"Canis latrans Say, 1823",35.173344,-119.842366,22,7,2020,0.0,24.8,19.0,0.077270456,92.56394745
693,2823385614,"Canis latrans Say, 1823",42.326105,-71.56522199999999,23,7,2020,28.8,24.3,27.0,0.122710005,88.45201318
694,2823378400,"Canis latrans Say, 1823",30.070007,-99.416839,15,7,2020,260.3,30.0,30.7,0.09813067,90.65304401
695,2823375667,"Canis latrans Say, 1823",46.945539000000004,-103.494813,15,9,2019,44.9,15.9,24.3,0.160055485,85.20965091
696,2823370312,"Canis latrans Say, 1823",32.359188,-110.992797,25,12,2018,98.7,14.3,7.5,0.28879277600000003,74.91674346
697,2823363361,"Canis latrans Say, 1823",32.370175,-110.95224099999999,28,6,2016,134.4,27.3,25.5,0.253424582,77.61382776
698,2823361660,"Canis latrans Say, 1823",45.279481,-117.99129099999999,22,7,2020,2.3,23.8,19.0,0.077270456,92.56394745
699,2823361399,"Canis latrans Say, 1823",42.972882,-120.777776,19,7,2020,2.3,23.8,19.0,0.077270456,92.56394745
700,2823347591,"Canis latrans ochropus Eschscholtz, 1829",38.648842,-120.66542199999999,10,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
701,2823346723,"Canis latrans Say, 1823",43.893826000000004,-70.04145799999999,17,8,2018,82.2,22.4,27.5,0.19533740100000002,82.25570799
702,2823344597,"Canis latrans ochropus Eschscholtz, 1829",38.695335,-120.706129,18,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
705,2823334588,"Canis latrans Say, 1823",40.179139,-104.478154,16,7,2020,19.0,25.1,19.0,0.09813067,90.65304401
706,2823333904,"Canis latrans Say, 1823",41.677422,-70.45459699999999,18,7,2020,32.6,25.6,27.0,0.122710005,88.45201318
707,2823332988,"Canis latrans Say, 1823",37.832312,-122.491395,18,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
708,2823332019,"Canis latrans Say, 1823",33.060814,-109.943234,19,7,2020,0.0,31.1,30.7,0.09813067,90.65304401
709,2823330781,"Canis latrans Say, 1823",34.13074,-118.55308000000001,7,4,2015,12.0,12.6,11.8,-0.5031,101.0
710,2823329965,"Canis latrans Say, 1823",40.918175,-112.934104,18,7,2020,19.0,26.3,19.0,0.077270456,92.56394745
711,2823323047,"Canis latrans Say, 1823",40.704881,-112.79196499999999,18,7,2020,19.0,26.3,19.0,0.077270456,92.56394745
712,2823322760,"Canis latrans Say, 1823",41.912649,-88.401915,17,7,2020,134.0,25.6,27.0,0.122710005,88.45201318
713,2823322737,"Canis latrans Say, 1823",37.786511,-122.49843600000001,17,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
714,2823322160,"Canis latrans Say, 1823",37.796859000000005,-122.45993600000001,20,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
715,2823316646,"Canis latrans Say, 1823",32.816233000000004,-117.1865,22,7,2020,0.0,19.1,19.0,0.077270456,92.56394745
716,2823314353,"Canis latrans Say, 1823",37.129483,-121.45568100000001,15,5,2020,0.6,21.2,12.6,0.082793706,92.05410301
717,2823308979,"Canis latrans Say, 1823",41.984019,-87.688312,18,7,2020,134.0,25.6,27.0,0.122710005,88.45201318
718,2823295408,"Canis latrans Say, 1823",35.739746999999994,-105.96166200000002,22,5,2020,0.0,25.1,19.4,0.072046733,93.04874105
719,2823277490,"Canis latrans Say, 1823",44.05383,-123.38348899999998,10,7,2018,1.5,15.3,22.8,0.22358882,79.96438645
720,2823272345,"Canis latrans Say, 1823",35.353562,-92.299165,18,7,2020,260.3,27.1,30.7,0.09813067,90.65304401
721,2823268404,"Canis latrans Say, 1823",44.734528000000005,-110.51061999999999,21,7,2020,19.0,20.0,19.0,0.077270456,92.56394745
722,2823266926,"Canis latrans Say, 1823",48.114461,-117.82717199999999,17,7,2020,2.3,18.9,19.0,0.077270456,92.56394745
723,2823266766,"Canis latrans Say, 1823",33.827364,-84.30026600000001,1,7,2020,36.5,25.1,27.0,0.122710005,88.45201318
724,2823262827,"Canis latrans Say, 1823",30.583484000000002,-97.633646,13,7,2020,260.3,30.0,30.7,0.09813067,90.65304401
725,2823262439,"Canis latrans Say, 1823",45.177165,-93.405185,15,6,2020,37.1,18.9,24.1,0.266350364,76.61706419
726,2823262259,"Canis latrans Say, 1823",37.894944,-122.637298,19,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
727,2823250453,"Canis latrans Say, 1823",45.177046999999995,-93.405167,1,7,2020,53.3,22.4,27.0,0.122710005,88.45201318
728,2823250192,"Canis latrans Say, 1823",37.794568,-122.45701000000001,17,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
729,2823248864,"Canis latrans Say, 1823",41.3663,-73.739235,18,7,2020,150.2,25.7,27.0,0.122710005,88.45201318
730,2823232684,"Canis latrans Say, 1823",35.353776,-120.838378,22,7,2020,0.0,25.4,19.0,0.077270456,92.56394745
731,2823230836,"Canis latrans Say, 1823",37.797112,-122.47611200000001,18,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
732,2823214396,"Canis latrans Say, 1823",37.417781,-122.18687800000001,21,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
733,2823206320,"Canis latrans Say, 1823",34.132054,-118.17818999999999,19,7,2020,0.0,24.4,19.0,0.077270456,92.56394745
734,2823202335,"Canis latrans Say, 1823",32.254027,-110.916343,30,1,2017,25.2,12.1,12.2,0.3495,70.50405219
735,2823201578,"Canis latrans Say, 1823",38.285634,-79.558699,3,1,2020,53.4,5.4,6.1,0.102035537,90.29974614
736,2823199355,"Canis latrans Say, 1823",30.137384,-99.542376,30,6,2020,7.5,26.9,24.1,0.212363028,80.86710743
737,2823199247,"Canis latrans Say, 1823",46.879936,-119.98791200000001,4,6,2020,38.7,16.6,16.9,0.077960419,92.50010382
738,2823192705,"Canis latrans Say, 1823",42.337196,-72.468935,14,7,2020,33.4,24.4,27.0,0.122710005,88.45201318
739,2823179321,"Canis latrans Say, 1823",33.667583,-112.346253,21,7,2020,0.0,34.9,19.0,0.077270456,92.56394745
740,2823156898,"Canis latrans Say, 1823",38.215936,-122.02421399999999,18,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
741,2823153185,"Canis latrans Say, 1823",41.667251,-81.339552,18,7,2020,120.6,24.3,27.0,0.122710005,88.45201318
742,2823152724,"Canis latrans Say, 1823",34.082097,-118.54701200000001,16,7,2020,0.0,24.8,19.0,0.077270456,92.56394745
743,2823150246,"Canis latrans Say, 1823",34.23346,-118.766457,19,7,2020,0.0,24.8,19.0,0.077270456,92.56394745
744,2823149130,"Canis latrans Say, 1823",36.653612,-121.766122,19,7,2020,0.0,25.4,19.0,0.077270456,92.56394745
745,2823142238,"Canis latrans Say, 1823",30.303308,-97.859163,20,7,2020,260.3,30.0,30.7,0.09813067,90.65304401
746,2823140815,"Canis latrans Say, 1823",40.750246000000004,-111.699229,18,7,2020,19.0,26.3,19.0,0.077270456,92.56394745
747,2823139991,"Canis latrans Say, 1823",41.06592,-81.920505,19,7,2020,14.0,24.3,27.0,0.122710005,88.45201318
748,2823131920,"Canis latrans Say, 1823",33.617534,-118.044076,18,7,2020,0.0,19.1,19.0,0.077270456,92.56394745
749,2823124735,"Canis latrans Say, 1823",34.199116,-118.12301599999999,5,7,2020,0.0,24.4,19.0,0.077270456,92.56394745
750,2823121232,"Canis latrans Say, 1823",27.340178,-98.233614,20,7,2020,260.3,30.0,30.7,0.09813067,90.65304401
751,2823119861,"Canis latrans Say, 1823",38.11416,-122.60006200000001,11,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
752,2823106745,"Canis latrans Say, 1823",37.685556,-122.432726,17,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
753,2823100917,"Canis latrans Say, 1823",33.763703,-116.299178,18,7,2020,0.0,26.7,19.0,0.077270456,92.56394745
754,2823099058,"Canis latrans Say, 1823",41.003643,-88.525336,17,11,2019,7.9,1.3,7.6,0.213278799,80.79308553
755,2823097885,"Canis latrans Say, 1823",37.766705,-122.49968700000001,18,7,2020,0.0,24.1,19.0,0.077270456,92.56394745
756,2823090126,"Canis latrans Say, 1823",36.660841999999995,-121.766224,17,7,2020,0.0,25.4,19.0,0.077270456,92.56394745
757,2823089906,"Canis latrans Say, 1823",37.713088,-121.868775,26,6,2019,0.0,23.1,16.6,0.070019758,93.23753979
758,2823088907,"Canis latrans Say, 1823",33.789162,-118.11339699999999,18,7,2020,0.0,19.1,19.0,0.077270456,92.56394745
759,2823082388,"Canis latrans Say, 1823",35.189893,-119.863317,8,12,2016,22.1,13.5,-1.2,0.1588,85.31669753
760,2823080292,"Canis latrans Say, 1823",32.245678000000005,-110.94420900000001,6,12,2016,22.1,13.5,-1.2,0.1588,85.31669753
761,2823079802,"Canis latrans Say, 1823",34.045997,-117.33433600000001,17,7,2020,0.0,26.7,19.0,0.077270456,92.56394745
762,2823079306,"Canis latrans Say, 1823",30.262326,-97.97372,4,11,2017,0.9,16.0,10.3,0.1148,89.1544435
763,2823078267,"Canis latrans Say, 1823",33.125060999999995,-96.878498,21,7,2020,260.3,29.5,30.7,0.09813067,90.65304401
764,2823076542,"Canis latrans Say, 1823",45.177186,-93.405201,13,7,2020,53.3,22.4,27.0,0.122710005,88.45201318
765,2823065999,"Canis latrans Say, 1823",44.427765,-110.58823000000001,29,6,2020,43.7,21.1,16.9,0.077960419,92.50010382
766,2818868421,"Canis latrans Say, 1823",34.168927000000004,-118.36396699999999,14,7,2020,0.0,24.8,19.0,0.077270456,92.56394745
767,2818867595,"Canis latrans Say, 1823",36.082074,-114.807528,21,9,2008,130.0,20.5,24.5,0.1742,84.01288551
